id,MWS,EAP,HPL
id06242,0.7219933898842544,0.1428168681311864,0.1351897419845586
id25665,0.7622315868828525,0.07967060905226729,0.1580978040648803
id09706,0.44722175489983845,0.46031440559087056,0.09246383950929199
id11026,0.002714804842846283,0.00029659157423657693,0.9969886035829153
id04223,0.013253184485623808,0.9345896936287797,0.05215712188559805
id19674,0.009342417047676028,0.0019964556814517673,0.9886611272708717
id23420,0.6628108998501019,0.05243755866590652,0.28475154148399234
id18059,0.025954800307393455,0.03706117446978758,0.9369840252228193
id22576,0.023123172828134544,0.8699262284371863,0.10695059873467899
id18495,0.0028687280924045186,0.0037054563363977046,0.993425815571198
id14139,0.0038788999623977655,0.9922274341436806,0.003893665893920724
id18313,0.02031352900958306,0.04383139195981199,0.9358550790306047
id27356,0.03639886068000044,0.9542499333694106,0.009351205950591093
id16035,0.8594730786086021,0.1387959202748881,0.0017310011165101251
id04182,0.3927142919008333,0.3415894020374417,0.2656963060617252
id15667,0.005136306073586877,0.9824025321043042,0.012461161822109029
id08713,0.003153455497483803,0.9842629294101886,0.012583615092328658
id25563,0.006764057792200295,0.0010183693055066958,0.9922175729022938
id17023,0.009144775483729538,0.9878420459683851,0.003013178547885974
id03014,0.008162360364802937,8.840048429605768e-05,0.9917492391509012
id23812,0.002311779638046063,0.0769974325640168,0.9206907877979366
id20057,0.49461670858574364,0.09887933924775952,0.40650395216649726
id12385,0.01663906172465424,0.9049496056231118,0.07841133265223316
id24416,0.01560341476918436,0.49729503341535025,0.4871015518154646
id15672,0.16015411056555234,0.06139935713443214,0.7784465323000161
id13868,8.828787602464419e-05,0.957119445432441,0.04279226669153431
id21095,0.8646669116033533,0.09549617535653393,0.039836913040112595
id05305,0.21649045525476432,0.24937003701783553,0.5341395077273995
id15384,0.6426207261989876,0.126125457965744,0.23125381583526813
id14049,0.9884466049505991,0.010959480409062812,0.0005939146403394301
id23441,0.019829436419474388,0.9183799200038397,0.06179064357668674
id12856,0.9185459699769641,0.08084077622817949,0.0006132537948572482
id16055,0.9926689135349632,0.0023871982594293826,0.004943888205606368
id24771,0.18991066228734255,0.11436421983174648,0.6957251178809108
id14053,0.33110147049346295,0.5812701037089597,0.08762842579757778
id19547,0.8653835606287906,0.01959432633285599,0.11502211303835336
id03639,0.023316932131135525,0.42335876517295373,0.5533243026959103
id14546,0.0366871932130895,0.4358202851662791,0.5274925216206312
id13935,0.20584583141075932,0.7875310572875922,0.006623111301646575
id20335,0.06908730650124927,0.18533035035957787,0.7455823431391727
id07301,0.8844996327469907,0.05473808128961813,0.06076228596339281
id10186,0.04978370870933475,0.9483718698718765,0.0018444214187881337
id00192,0.10728168877287847,0.8271370209296856,0.06558129029743598
id17851,0.0032827992748220946,0.9023279561647677,0.09438924456041047
id08403,0.05010499816349179,0.1244195648926839,0.8254754369438231
id06183,0.2634747532119743,0.6155115142720665,0.12101373251595991
id24738,0.1155009335565746,0.05823083434417375,0.8262682320992514
id15112,0.24448826261097462,0.7213058422098428,0.034205895179182905
id19819,0.979191459594773,0.015415614799082182,0.0053929256061458096
id17722,0.9726355472527373,0.014704965687746036,0.012659487059516973
id24273,0.6680555876339432,0.0445226624476501,0.2874217499184057
id18939,0.9957648800547229,0.0016376974221475602,0.0025974225231304884
id16076,0.03162421834269166,0.6395837358721956,0.32879204578511095
id23158,0.9530548132933432,0.0236799953047086,0.023265191401948535
id12745,0.16245765652179853,0.7608158922701296,0.07672645120807185
id22538,0.6227679540781159,0.11308334358285191,0.26414870233903287
id14975,0.0025987896826311172,0.16821957873084067,0.8291816315865287
id27537,0.026355525166604613,0.9116934104603477,0.0619510643730459
id06632,0.7545417584019952,0.23462921828332037,0.010829023314685163
id08100,0.0016718169685672004,0.08411008886310557,0.9142180941683272
id00843,0.004506841873067617,0.9950489110469302,0.00044424708000081076
id22159,0.9645369887444158,0.034313963403271475,0.0011490478523139688
id18672,0.18215108832283516,0.8116643269292866,0.00618458474787773
id06916,0.01812629553798083,0.11598221247074,0.8658914919912786
id22212,0.09713569136014065,0.8614549244203341,0.04140938421952546
id00273,0.790404828830045,0.2003973723486509,0.009197798821303527
id26325,0.08791095060727744,0.453562889228748,0.45852616016397474
id23683,0.00296203377916481,0.06768951753016617,0.9293484486906674
id14419,0.013152176140707643,0.03063187957290916,0.9562159442863837
id11931,0.0012709055750864968,0.006876930453153437,0.9918521639717608
id00568,0.014059142322025642,0.16114461522962126,0.8247962424483538
id12271,0.003497097050558291,0.9417056070923026,0.054797295857139265
id12622,0.0010860276761384335,0.9495644472173723,0.0493495251064886
id03156,0.26716751814787476,0.21593047884371952,0.516902003008404
id25592,0.03377399241738338,0.8121314324037132,0.15409457517890376
id24367,0.009572794132254939,0.9854404423806014,0.004986763487145691
id16007,0.9511137589109478,0.027291832797817762,0.02159440829123394
id04785,0.3738703526429638,0.5415509087893029,0.08457873856773307
id07888,0.9637111645805383,0.03190482923215792,0.004384006187302261
id13557,0.022668325139170706,0.29048233306913596,0.6868493417916929
id20726,0.04141358528215171,0.9398861144444094,0.01870030027343904
id09580,0.007558820221944821,0.9882703187931564,0.004170860984897826
id05173,0.0009799726429482129,0.0500170955793205,0.9490029317777311
id10394,0.011154073131698972,0.052171023474397955,0.9366749033939036
id03926,0.03232767565640155,0.2675238076637633,0.7001485166798356
id07264,0.01292463033821409,0.9793353680299327,0.0077400016318518
id01862,0.0395322624741244,0.026946110899530373,0.9335216266263452
id20808,0.018582203277775676,0.14167352779516146,0.8397442689270623
id26658,0.2616170691135337,0.5548381565736651,0.18354477431280197
id04479,0.6513000384682343,0.22934776745262814,0.11935219407913734
id17445,0.04033986744608452,0.00916000253219159,0.9505001300217231
id04430,0.06526874645997127,0.04298505619053083,0.8917461973494977
id06052,0.7084297522730052,0.26161654437671245,0.029953703350282836
id11485,0.573300436457303,0.3962430175720188,0.03045654597067765
id13060,0.5179120534227861,0.4331146570757456,0.04897328950146784
id20873,0.35607959708321124,0.5649384305038937,0.07898197241289535
id21927,0.009034979612668958,0.11833170255106719,0.8726333178362622
id02736,0.31899310836665934,0.5996961478835632,0.08131074374977665
id11234,0.9280863227340461,0.0470660788945028,0.024847598371451854
id27894,0.03918348428661065,0.9599155563781074,0.0009009593352823282
id23208,0.4173804237560432,0.08504262731979516,0.49757694892416193
id18470,0.2265266840558872,0.2958287506650093,0.47764456527910376
id23172,0.0055552857030622274,0.030697242151189442,0.9637474721457484
id08752,0.2864677437841322,0.7008369261482918,0.012695330067575094
id14242,0.759134197909293,0.21394109435236522,0.026924707738342282
id22908,0.1654909171070512,0.8308549519173283,0.0036541309756211826
id17454,0.7580077598730199,0.0867333909882289,0.1552588491387503
id23797,0.07406519983421306,0.890744227352154,0.03519057281363344
id03788,0.017758277862519968,0.9460430435123651,0.036198678625115666
id23682,0.7409365937249671,0.20861431841876274,0.050449087856270315
id07179,0.007465757173683224,0.9153606676386129,0.07717357518770361
id09746,0.00223323935754683,0.10357003879552686,0.8941967218469252
id26613,0.7320014953624141,0.13067349744548287,0.13732500719210308
id05142,9.370461899415088e-05,0.9971545811229088,0.002751714258097664
id04825,0.007580462535573432,0.0040604691424328135,0.9883590683219946
id13691,0.5718222576566195,0.34785559746973577,0.08032214487364515
id14183,0.9848930832905569,0.01484161113539495,0.0002653055740484946
id19519,0.9664366803961364,0.03307445699028632,0.0004888626135780086
id26685,0.5786192500286846,0.4172601414876128,0.00412060848370229
id07937,0.5995812961598265,0.2320385781161578,0.16838012572401606
id10574,0.004000253539461442,0.016055286254616805,0.9799444602059212
id15310,0.033390346486357456,0.011946127922189308,0.9546635255914544
id27311,0.9994565922099382,0.0004886537107008531,5.475407936152108e-05
id11590,0.07733878974017762,0.8684005122697352,0.05426069799008706
id19798,0.08505431512363769,0.007797559920497671,0.9071481249558645
id12201,0.025308794958349642,0.9028426865449192,0.07184851849673134
id12460,0.7850098492320686,0.19398087553860524,0.021009275229326954
id12019,0.019041697995321395,0.8916571311409858,0.0893011708636935
id08046,0.749929983489509,0.18825800257572106,0.061812013934769115
id02989,0.6581124157849547,0.03276439589365557,0.30912318832138874
id26905,0.93800069578196,0.006444368570166167,0.05555493564787415
id09779,0.0012680954577323975,0.9976856862843468,0.0010462182579202876
id04359,0.1358575671424112,0.5910852111625112,0.2730572216950782
id01526,0.0003853799123068919,0.9904553746960943,0.009159245391600233
id22325,0.07437556729361788,0.1014055756687207,0.8242188570376616
id27878,0.5192166708367668,0.28659977859690694,0.19418355056632552
id06413,0.00469476524337396,0.033760456990137015,0.9615447777664891
id12616,0.06099895311686226,0.1539729968036179,0.7850280500795193
id05301,0.02848550631193417,0.9486576980922451,0.022856795595821468
id13258,0.8703513809833172,0.1082028648556313,0.02144575416105132
id08789,0.0732786778122465,0.004221998742077598,0.9224993234456769
id11776,0.00841551311988324,0.029012690516644915,0.9625717963634723
id21899,0.008977470199076283,0.8070333972455923,0.1839891325553311
id18108,0.7521601410935485,0.23458618370539447,0.01325367520105769
id23585,0.20435556959186663,0.6956740281910636,0.09997040221707008
id22122,0.8294888020570993,0.16951223836778082,0.0009989595751199642
id22855,0.24365257824145656,0.5367676908754968,0.21957973088304739
id19551,0.22115674834637805,0.7759149473399685,0.0029283043136535997
id18535,0.017543570182992168,0.0005959169571267537,0.9818605128598793
id15115,0.8424423270846219,0.1426940550186957,0.014863617896681924
id00678,0.0036749735353942196,0.996061802623753,0.00026322384085101803
id21876,0.2598117432274567,0.1590473657224244,0.581140891050119
id01553,0.36960706395321613,0.6107280056530474,0.019664930393736745
id09456,0.007781515818038092,0.9446741454171562,0.047544338764805655
id01455,0.25707338176831196,0.08525231810088747,0.6576743001308016
id02454,0.0027770132903284974,0.0036799567228828485,0.9935430299867886
id07911,0.6029101972962724,0.3958808483184119,0.001208954385316216
id13383,0.006666396049908548,0.9884246149554617,0.004908988994630262
id19953,0.4188985868793134,0.5730913009257261,0.008010112194959255
id10316,0.07558222177668995,0.8551217076795166,0.06929607054379291
id01991,0.36608106444940386,0.6070447836458732,0.026874151904722064
id19176,0.0013781706815209178,0.9881160423687733,0.01050578694970596
id06744,0.8718282350602837,0.10948771178098138,0.01868405315873499
id09999,0.9482029171502547,0.044702819898306614,0.007094262951436795
id11253,0.9763293878992734,0.02161773711607624,0.0020528749846510136
id15089,0.02609766004701185,0.04189364652495779,0.9320086934280298
id16821,0.8927254942048782,0.1014285826296681,0.005845923165453621
id08256,0.005554497435718148,0.9940111749979159,0.00043432756636589405
id14844,0.7594285966077696,0.11675940256819568,0.12381200082403376
id25950,0.026217915031811888,0.007809633093196827,0.9659724518749911
id11961,0.011235234265187426,0.005521820085051944,0.9832429456497613
id00092,0.986672491052592,0.009047918471793367,0.004279590475614883
id13083,0.6735434643370658,0.024261142543978452,0.3021953931189573
id25825,0.1610018033225404,0.6020073396696947,0.23699085700776482
id03045,0.9852045915611917,0.008478397186427006,0.006317011252381825
id19037,0.30730923917299346,0.5447747872398016,0.1479159735872046
id24357,0.9257926644234654,0.04432100731461426,0.029886328261919937
id24449,0.16530733251667395,0.1578190902188737,0.6768735772644521
id22847,0.010555559120428137,0.005010086439865623,0.9844343544397056
id27720,0.0008451048853089133,0.9986848297034843,0.00047006541120771657
id11619,0.02066878191571725,0.2239038156036339,0.7554274024806493
id03129,0.03176054483485576,0.9572816217199456,0.01095783344519852
id04264,0.012207784935157513,0.008948938661039277,0.9788432764038029
id19748,0.6086984971235438,0.3510326176781157,0.04026888519834043
id20851,0.9212293033043106,0.017050284589877365,0.06172041210581214
id13277,0.0015145215117680125,0.9959670815813222,0.0025183969069100948
id06419,0.00022825572941714337,0.019001684693226738,0.9807700595773564
id00581,0.008450199696043555,0.9853653437059091,0.006184456598047349
id08765,0.24082713502556785,0.7571761593691853,0.0019967056052484
id13492,0.06843298315706688,0.08846453999159562,0.8431024768513385
id12049,0.014888364297602673,0.24596966130995523,0.7391419743924424
id12700,0.0013199816837000664,0.9807333986277484,0.017946619688551758
id07697,0.0006001070911921196,0.9983386131754028,0.0010612797334054276
id00262,0.0002442900243887592,0.020079114148521437,0.9796765958270885
id20969,0.3486294953792762,0.08936290393188594,0.5620076006888362
id18465,0.9896047830453515,0.003526973631370665,0.006868243323277039
id10027,0.022755959316189598,0.0019122915865246318,0.9753317490972857
id03007,0.04948545016771641,0.03600553303421336,0.9145090167980694
id23465,0.7719307868742312,0.05394659095280765,0.17412262217296096
id09086,0.16248353843469668,0.7223472466503842,0.11516921491491913
id08015,0.19145112571535094,0.030690263436004638,0.7778586108486458
id04285,0.3737382670848591,0.6159827777814516,0.010278955133689203
id04356,0.9690868835463028,0.01250527266656404,0.01840784378713356
id03554,0.08320730172843553,0.6836981181115811,0.23309458015998305
id06922,0.048816235353041464,0.7769442142552133,0.17423955039174563
id15733,0.0018999286000771234,0.00657811042403414,0.9915219609758885
id24934,0.9736873900782524,0.025971899560594838,0.0003407103611541475
id05529,0.025652629105148126,0.9677080549483513,0.006639315946500863
id00298,0.16614965783540817,0.0672813127157996,0.7665690294487923
id08158,0.02755577928572759,0.9205659451643609,0.05187827554991231
id15135,0.42321229691719425,0.4025784701532809,0.17420923292952467
id06574,0.17831473949983132,0.5446282486331914,0.27705701186697734
id20017,0.001301828948781289,0.0046306513324397116,0.9940675197187789
id14386,0.9636915957815227,0.015160684132268976,0.02114772008620819
id24226,0.006154058368034735,0.5286715596579686,0.4651743819739963
id24212,0.16783239495791175,0.4497082517709307,0.3824593532711584
id14116,0.9936738313790154,0.006272212420260414,5.395620072359331e-05
id14500,0.9200747499761689,0.07966474551176064,0.0002605045120687766
id22744,0.7239442661412848,0.18566172958066127,0.09039400427805383
id16163,0.008818483456753514,0.9905282795711151,0.0006532369721322709
id17883,0.015957842615077697,0.9755080279763534,0.008534129408568729
id04631,0.8999012233457413,0.07797822102019511,0.02212055563406367
id26517,0.5389329104963287,0.37744442738899414,0.083622662114676
id12655,0.26034654142650404,0.05474501862742071,0.684908439946076
id01505,0.06755722002460138,0.6080686433367863,0.3243741366386127
id00104,0.9448842141095661,0.04722934864640576,0.007886437244026613
id20387,0.1261959402440117,0.10948019255481477,0.764323867201174
id02843,0.9175725397150548,0.06617721265024065,0.016250247634704038
id04361,0.886549412108291,0.10536752037761721,0.00808306751409097
id26813,0.0005040451651230478,0.9990228002615342,0.00047315457334238327
id01466,0.15889031329558614,0.010490567646705348,0.8306191190577098
id17090,0.06899767959889896,0.1550585891089111,0.7759437312921894
id06691,0.8413078877679065,0.15477789448561652,0.003914217746475836
id09408,0.023494163022409854,0.8905780595586805,0.08592777741891014
id15285,0.025681854633264167,0.9668106480258402,0.007507497340896999
id16283,0.00099451008027227,0.9987428508496343,0.0002626390700924151
id12607,0.04178200056431991,0.9440786514656826,0.014139347969997275
id25965,0.18547763097087352,0.8094672534922885,0.005055115536836943
id07268,0.0008104251095629515,0.025781351224135506,0.9734082236663032
id13529,0.9841461824791307,0.005540923585522377,0.010312893935346096
id11969,0.019733681783809007,0.005168285307063334,0.9750980329091283
id20299,0.008474732572724094,0.0025390136527175364,0.988986253774559
id08770,0.9706748122580325,0.02525300511573543,0.004072182626231288
id20730,0.4203400002207783,0.563790565472472,0.015869434306749815
id06333,0.0035682244717119655,0.015350652571335131,0.9810811229569527
id27451,0.031699838670475634,0.9379882400038462,0.030311921325678816
id12111,0.3080774885438504,0.6859543715331141,0.0059681399230352315
id06609,0.887012610809131,0.10808920277762421,0.004898186413246151
id12299,0.01346983783646956,0.9825307509357302,0.003999411227800685
id23264,0.043361555953630115,0.9546261149319744,0.0020123291143946424
id04222,0.017176996122959243,0.34909487678181833,0.633728127095223
id17229,0.0017775057422454025,0.10838657469910133,0.8898359195586539
id24365,0.9810518619164271,0.008141652953628526,0.010806485129943833
id18294,0.0012128331068172427,0.005038833438835999,0.9937483334543487
id04493,0.0016254843216519065,0.9194810554563307,0.07889346022201786
id27575,0.0007354267396927537,0.9924801746619337,0.006784398598374124
id03801,0.11256816571460902,0.880103048138494,0.007328786146897314
id11611,0.9908963030088166,0.003072586662694041,0.006031110328489883
id01632,0.9034523027936605,0.08607041412692042,0.010477283079418538
id06510,0.1285807646869315,0.656948178253793,0.21447105705927552
id20431,0.44741282878788413,0.4619102103538388,0.09067696085827627
id23529,0.025220233519655376,0.6531712678326881,0.32160849864765584
id13951,0.9350947970719528,0.0022120700603982125,0.06269313286764926
id00803,0.004112196771629759,0.08166446963449032,0.9142233335938802
id06737,0.003355433154558094,0.9942653695366108,0.002379197308830875
id24288,0.0057410368025402605,0.9761121103594312,0.018146852838027666
id08385,0.022957377775010602,0.03747531509329217,0.939567307131697
id22859,0.0013198257265116667,0.0009657498499793612,0.99771442442351
id22234,0.5624052022576511,0.3534793304777606,0.08411546726458906
id10365,0.0003079718427975104,0.0015208936678231027,0.9981711344893802
id00865,0.9808383566884212,0.01341302987546426,0.005748613436116202
id19405,0.9945342297046458,0.0046736326626649755,0.000792137632688246
id11246,0.9424824290643344,0.05644510451467959,0.0010724664209862
id19587,0.9884888204404454,7.951406277225122e-05,0.011431665496783662
id24614,0.028851603754686282,0.09641661873551945,0.8747317775097948
id23623,0.004387824401074238,0.9834705523011255,0.012141623297800185
id15271,0.6218362434891239,0.37040982714744214,0.0077539293634333395
id20478,0.9807259888444716,0.016729885984239416,0.0025441251712889027
id25277,0.2432091864728738,0.748006469955596,0.008784343571530389
id22004,0.0815971097310041,0.9106271013994611,0.0077757888695355794
id16728,0.0015290573769990844,0.005436056280264778,0.9930348863427357
id06907,0.20267600438166447,0.6327899970485862,0.1645339985697497
id11895,0.00038613338993258225,0.004360543514912505,0.995253323095154
id13802,0.24945780619809813,0.24835981675909616,0.502182377042805
id18459,0.024895100539024037,0.0969692132437697,0.8781356862172054
id21371,0.033181986668081045,0.9443804475801222,0.022437565751797037
id11408,0.003638595024858707,0.1442277319667441,0.852133673008397
id05442,0.032139334149356165,0.5403444689503866,0.42751619690025744
id21499,0.6576042602176981,0.24508377892452032,0.09731196085778203
id18066,0.12208371960738881,0.3212744342999543,0.556641846092657
id23617,0.8222265788300889,0.16263312029316074,0.015140300876750655
id07725,0.9303310951076207,0.026437351126120525,0.04323155376625784
id24627,0.25985433002095076,0.6076823820878475,0.13246328789120135
id19108,0.0023617719676027682,0.9314317039546659,0.06620652407773077
id11800,0.9942914794293692,0.00455722578821237,0.0011512947824175253
id14588,0.19264732215877806,0.7884111701923051,0.01894150764891745
id27474,0.011829175038322067,0.9274929489445864,0.06067787601709147
id07924,0.03666585324267947,0.960731169302595,0.0026029774547255908
id10772,0.02744460300219526,0.9497126284797589,0.022842768518045994
id19235,0.4682661379927369,0.2731647030702917,0.25856915893697047
id13647,0.0542851271151149,0.4120259230856007,0.533688949799284
id08673,0.21042826651188504,0.7751742549666603,0.014397478521455042
id24850,0.009040984787000661,0.03196191348407777,0.9589971017289218
id11764,0.06420038466481931,0.9328017659924798,0.0029978493427011634
id05197,0.004567318256642367,0.04640019212220026,0.9490324896211568
id23600,0.8301377497300735,0.16741611843614732,0.0024461318337788587
id14699,0.005250232034920601,0.03144925020159366,0.9633005177634865
id26801,0.16472386350633297,0.7682399182581119,0.06703621823555449
id25664,0.0010352416368265512,0.8427500592270559,0.1562146991361178
id07809,0.044338647623420505,0.9445879635427713,0.011073388833809343
id13081,0.9937032476632157,0.004028436144860647,0.0022683161919239813
id11381,0.8526395610660625,0.11655263342298205,0.03080780551095509
id14721,0.2010993834660337,0.26680242062717363,0.5320981959067933
id07800,0.054705506374304026,0.9384200133667103,0.0068744802589865844
id13883,0.34262437722943756,0.322714053843921,0.3346615689266408
id04488,0.24030311202630864,0.6711431741504739,0.08855371382321721
id03530,0.3622979413990358,0.24577268862271426,0.3919293699782498
id15823,0.9918318619035521,0.006362387154802163,0.0018057509416448925
id11701,0.7590683618855416,0.23667706512223347,0.004254572992224963
id07806,0.019074955991634647,0.000762106135380215,0.980162937872987
id19036,0.003959448590522075,0.003257736660676389,0.9927828147488005
id20765,0.01651919889809796,0.897501008464,0.0859797926379021
id26691,0.7903907966959127,0.11070214364172508,0.09890705966236144
id02642,0.9625973614084075,0.011450099875897447,0.025952538715694962
id06475,0.07088205371809055,0.737517314636534,0.1916006316453749
id19019,0.049217077802543745,0.9073381745027529,0.043444747694703786
id14616,0.9924710197079737,0.004817634391955736,0.0027113459000697813
id08537,0.0016795337082062373,0.984828667479113,0.013491798812680039
id19126,0.8640699754570071,0.11306707001453203,0.022862954528461325
id01774,0.993914223329454,0.004850029840106478,0.001235746830440309
id08623,0.24725291395611004,0.5600667653444152,0.1926803206994756
id17150,0.9940788160243458,0.005652781940399028,0.0002684020352555898
id06325,0.9276368282774242,0.041071909839955685,0.03129126188261933
id23161,0.9559587969079875,0.022542342965162093,0.021498860126852138
id09876,0.9439243485436468,0.054853530527296135,0.0012221209290573262
id01551,0.02383105327029371,0.7899720768242319,0.18619686990547493
id12334,0.0010686267314593855,0.00015848312179874194,0.9987728901467428
id03577,0.8342291166370818,0.15595955831837918,0.009811325044538534
id20706,0.006900385372092323,0.9923431835814722,0.0007564310464341529
id23704,0.010805103960415178,0.005200128488799949,0.9839947675507841
id10029,0.019194676866980974,0.002505565408096795,0.9782997577249227
id19600,0.04322925279324684,0.0027194008558614753,0.9540513463508926
id22367,0.004660245920828258,0.17036335187989562,0.8249764021992756
id12262,0.01037528824595353,0.9716813658085524,0.01794334594549445
id09698,0.06731110064088057,0.11058333141481569,0.8221055679443047
id10919,0.0017391328036802422,0.9814051668429965,0.016855700353322903
id12508,0.11459214389196673,0.06630135529028179,0.8191065008177524
id16206,0.10932438187108878,0.871861063582838,0.018814554546073833
id25927,0.9888038003024736,0.002874992324779418,0.008321207372747488
id23189,0.0018134621972723884,0.17038912827016706,0.82779740953256
id00406,0.10942087688750557,0.10151869066398854,0.7890604324485042
id01257,0.10455026485958854,0.06426177600459992,0.8311879591358113
id15147,0.0021676308851626695,0.9976514999398706,0.00018086917496613596
id24692,0.020234862188051976,0.9652107734927188,0.014554364319229289
id02919,0.0017396685399807931,0.1947862232118488,0.8034741082481702
id00339,0.12115799720734845,0.1406565382534439,0.7381854645392086
id20981,0.0057078149871885335,0.06353146162474997,0.9307607233880604
id00658,0.10390875521717033,0.8960156484338581,7.559634897228054e-05
id02255,0.6793562088030446,0.17745908740178604,0.14318470379517026
id13282,0.05598733243580096,0.9137072723970554,0.030305395167142864
id13189,0.30434503254171197,0.5418314790175617,0.15382348844072719
id07267,0.0007288190254762687,0.9985118817528229,0.0007592992217006971
id05272,0.378330980601557,0.5455534351329624,0.07611558426548014
id22653,0.10699393986565893,0.7167340287438946,0.17627203139044692
id06894,0.3735400531639691,0.6058724280844333,0.020587518751598453
id21657,0.03477385278761002,0.2797825689369763,0.6854435782754146
id00430,0.33974555731159856,0.27038103085124504,0.389873411837157
id21655,0.16694807969113615,0.1329471181065258,0.7001048022023384
id04764,0.1365045963053647,0.8359128848608097,0.027582518833826477
id08665,0.9943487718941113,0.004008380434443957,0.0016428476714455314
id20985,0.9958776504954039,0.0038165266094000614,0.00030582289519684946
id08095,0.06842301111880376,0.6551585151776613,0.276418473703534
id12015,0.0010038167222861229,0.9588577990847663,0.040138384192947296
id13210,0.16324462337265622,0.5580383332780241,0.2787170433493206
id24937,0.3883317478538597,0.1299360292056428,0.48173222294049894
id03675,0.003933797827643986,0.0014597599695066043,0.9946064422028482
id26951,0.02951019398113226,0.9391953417238205,0.03129446429504643
id06104,0.9756892051344029,0.016697081893396176,0.007613712972200012
id20105,0.007342472825966274,0.05044276606585171,0.9422147611081821
id20441,0.9988592122110437,0.0009984412498063174,0.0001423465391498053
id05660,0.000767224906151547,0.9789755121686998,0.020257262925149237
id04078,0.9685018559476759,0.009695859684151794,0.021802284368172584
id26101,0.9622401265338134,0.03687648216932962,0.0008833912968572454
id10144,0.0028835734965447055,0.0004138691845800813,0.9967025573188745
id15096,0.9923891958582047,0.005757126963104125,0.0018536771786923688
id11903,0.5328998037208419,0.38111118969390545,0.08598900658525253
id24093,0.9826255151794541,0.015366386764997124,0.0020080980555482516
id06388,0.5690164580946955,0.31442383914114364,0.1165597027641604
id01203,0.019266422410279996,0.9368000955812764,0.043933482008442895
id18448,0.0042334206388393155,0.9956090490536422,0.00015753030751911517
id10382,0.33462245413064917,0.2945133301317329,0.3708642157376181
id25109,0.8343408581365946,0.12958962380986233,0.03606951805354291
id15526,0.9055174757688551,0.09379932219179897,0.0006832020393470283
id09411,0.1064405220140045,0.881476755831459,0.01208272215453609
id03937,0.9818003922839569,0.011149430556153027,0.007050177159891402
id09740,0.976327161351961,0.00944804307375744,0.01422479557428222
id11584,0.7087989137155828,0.02189830674242261,0.2693027795419964
id06135,0.007383277779106056,0.9841578241703801,0.008458898050514222
id22666,0.0013147581267382471,0.9484729655399966,0.05021227633326444
id03104,0.00017280685041395135,0.999664630783903,0.00016256236568474778
id21763,0.25063566199121934,0.4983566762938914,0.2510076617148885
id26344,0.9200349684344122,0.04018406608553969,0.039780965480048565
id11819,0.06037488626509966,0.4720714366755074,0.4675536770593936
id20309,0.019487054546406517,0.01781079030680283,0.9627021551467905
id12751,0.09308289256980719,0.8819402615705022,0.024976845859690667
id16205,0.8273938327624965,0.1037163941670039,0.0688897730704992
id07347,0.9226341403895314,0.07296373087786903,0.004402128732599928
id20347,0.015345809370334428,0.04929220556656115,0.9353619850631044
id05696,0.9404893862890908,0.05540353035433709,0.0041070833565713455
id04648,0.12833041049248883,0.25700472069607244,0.6146648688114383
id19654,0.1022071276116323,0.3930693025448438,0.5047235698435225
id03991,0.8510538299750219,0.08179508707831523,0.06715108294666379
id05523,0.48532544279586937,0.20223984755297647,0.3124347096511551
id27445,0.00030140405221674147,0.9981919824038031,0.0015066135439804054
id27516,0.0018034752797524733,0.00767462820885955,0.9905218965113888
id13992,0.9952358065677516,0.004749074409922643,1.5119022323851123e-05
id02429,0.9970200321709292,0.0022329941372847715,0.0007469736917846188
id01682,0.0062200128982525605,0.004910714261761386,0.9888692728399856
id20561,0.024648304319626183,0.9677979531880916,0.007553742492282028
id26906,0.010120055966916069,0.9765708541817937,0.013309089851289545
id01724,0.1911300409780692,0.7211925899674371,0.08767736905449453
id25283,0.48285336812244206,0.3516331684956778,0.1655134633818818
id06926,0.003445671363800813,0.9789331180117012,0.01762121062449851
id13887,0.00039767633694807195,0.9222394147761611,0.07736290888688938
id07530,0.03187099644815021,0.7968723342195907,0.17125666933225933
id13460,0.00027419694288043875,0.9973690793710976,0.0023567236860223754
id14695,0.0009192210014627014,0.01464307278999137,0.9844377062085471
id08133,0.35833559904611617,0.603058295217624,0.038606105736260096
id06364,0.9423187622954412,0.036217786892423394,0.021463450812136284
id22368,0.003634324392828127,0.09104696103003845,0.905318714577134
id04855,0.06540185640081206,0.03546812451056512,0.8991300190886221
id14016,0.754179020670243,0.15622098145314423,0.08959999787661276
id25801,0.009297296449958577,0.018970433955659217,0.9717322695943821
id16241,0.9485003657054695,0.049229978102633194,0.0022696561918967417
id01120,0.006340284247405342,0.952570082111592,0.04108963364100313
id00058,0.05097735124957816,0.6620164095358212,0.2870062392146002
id24503,0.4909600533599404,0.43448806300212656,0.07455188363793272
id03213,0.07405746851607214,0.05653752759280819,0.8694050038911204
id06040,0.009087195009508813,0.9826973215314108,0.008215483459079662
id26219,0.16293633373674374,0.050575391785463324,0.7864882744777923
id23723,0.23953171839617052,0.05771495593920186,0.7027533256646283
id17565,0.34296542894911236,0.4817462030662249,0.17528836798466318
id02243,0.2272184879445934,0.3270614516824999,0.44572006037290673
id04802,0.017277776739020412,0.9752568904790168,0.00746533278196402
id07148,0.9259107652058425,0.0730655555312466,0.0010236792629103658
id16071,0.005176718287967567,0.9205447205147604,0.07427856119727189
id14810,0.43491025061689076,0.5348641819257405,0.030225567457368173
